review_date,title,review_text,user_rating,reviewer_name,review_no
"December 13, 2011",Cifuentes  Super Estupendos,"  Mathe prota na grafeis Ellinika kai meta na mas to paizeis ""daskalos"". Ntropi sou. O cipu einai enas kai monadikos..
Noumero. Stop.",0.5,zvrikos,5:
"October 20, 2011",Cifuentes  Super Estupendos," Paidia, o cipu eimai ego stop Oloi oi alloi einai imitation stop Apoktisa prosfata fyteia stin Cuba stop Anameinate nea mou, etoimazo megales paragoges stop 
(sigi asyrmatou-lift off)",0.0,cipu,4:
"June 9, 2008",Cifuentes  Super Estupendos," If authentic, price is beyond simple calculation as it would be a historically significant cigar.
Anyway, please let us take part by posting a picture of the real stick. I guess you need to send it to the Admin here.",0.0,hercule-poirot,3:
"June 8, 2008",Cifuentes  Super Estupendos,"  Hi i have older box than you offer,i have box from 1965 from Cuba, but i do not know how much  does the cigars cost.do you konw it?",5.0,kladenak,2:
"April 11, 2013",H. Upmann  Upmann No. 1,I picked up the last 8 of these remaining in a box at the Hotel Sevilla two years ago. The first one was good but it was very tightly rolled and as a result it was difficult to get lots of smoke.  Over a year later I grabbed another one and it was perfect.  Impeccable draw. Great draw. And all those great H.Upmann flavours you want.  What a fantastic cigar if you get a good one. Unfortunately these seem to have gone the way of the dodo bird.,4.0,cookj1,4:
"March 8, 2009",H. Upmann  Upmann No. 1,"I recently found this cigar available in Havana, only by the single cigar unfortunately.  It had a lovely cedary, fruity taste reminiscent of the Upmann No. 2 but also the Robustos from the travel humidor.  Ideal draw throughout, with a flawless burn.  If ONLY I could have found a box...",5.0,agraupe,3:
"July 19, 2008",H. Upmann  Upmann No. 1,"  Just shy of being plugged, what smoke there was really wasn't anything special. This was a single I recently recieved and the first H. Upmann I've tried.",2.0,randallp,2:
"June 23, 2016",Cuaba  Tradicionales,"  My was stronger then Exclusivos.Herbal, spicy by the start. Perfect construction and burn. No problem with draw. A nice cigar.",4.5,kml,32:
"June 20, 2011",Cuaba  Tradicionales,"Smoked two from a petaca with unknown age.Perfect construction and burn,this is a strong but balanced little cigar.Due to the shape the flavours and body develop quite nicely, which is why I am a big fan of figurados.Very good choice for a short and direct ""shot"" of habano.",4.5,titobueno76,31:
"June 20, 2011",Cuaba  Tradicionales,"Smoked two from a petaca with unknown age.Perfect construction and burn,this is a strong but balanced little cigar.Due to the shape the flavours and body develop quite nicely, which is why I am a big fan of figurados.Very good choice for a short and direct ""shot"" of habano.",4.5,titobueno76,30:
"June 7, 2010",Cuaba  Tradicionales,"First review...
I smoked one of these while strolling around the grounds of a beautiful hotel converted from an old castle in north Wales. Sadly the cigar did not match the experience. As many people have already said, it was brutally plugged and I ended up abandoning it long before I usually would. The way the format allows the flavour to develop as the gauge increases is certainly interesting, however this cigar failed to take full advantage of this with pleasant but plain tobacco and wood flavours.
It is worth mentioning that this cigar came from a rather meagre selection of habanos in a small humidor in the hotel bar, so may not be idicative of all of these. However, I have tried other Cuabas from the shop I work in (where i know they are kept well) and have experienced similar problems.",2.0,dreadary,29:
"November 22, 2016",H. Upmann  Upmann No. 2,"  The H.upmann No. 2 is a very young cigar. With a box date of early 14 this cigar has great aging potential. With notes of toast, old coffee grounds, and wood this really is a stale cigar. No floral notes or sweetness but with years of age I can very easily see this cigar develop into a lovely and pleasant cigar. But right now, it is far too young and offeres very stale flavors.",3.5,hunterd16,106:
"October 8, 2016",H. Upmann  Upmann No. 2,"  These are great cigars depending on the years.  The 2012's are unbelievable, but the later ones sometimes have bad burns.  They are about 10-20 percent cheaper than Monte 2's and this is the reason.  They have typical strong, musty, nutty, and aromatic flavors and look great as they age.  Their aging potential is wonderful, but the uneven burns sometimes sour my overall view when taking the time to age.  It is better to wait on the Monte's IMHO, and smoke the Upmanns because they are really good when they are young.",4.5,owensinco,105:
"September 10, 2015",H. Upmann  Upmann No. 2,"  Medium flavored, starts with spice and white pepper. Subtle Upmann sweet woodiness is there but still possesses some predominate tannins from youth.Only slight evolution through the first two thirds, the final third was more complex with that Cuban earthiness and milk coffee coming through. Solid cigars, well constructed and burn well. I have sampled from all three boxes I have of the same factory/date code (UPE AGO13) and all have been amazingly consistent. Still, IMO these cigars will not come into their own without at least another three years age on them.",4.0,oli62,104:
"June 29, 2015",H. Upmann  Upmann No. 2,"  Bought duty free a long time ago and religiously stored. Great wrapper, feel, and pre light draw. Woody and honeyed first third and pretty much till the 1st half. From there hay, leather,  and  nuts with occasional cocoa until the end. Impeccable burn and nice white ash that refused to drop. No bitter or harsh flavors ever...a truly excellent cigar with fantastic taste.",4.5,bucketlist,103:
"May 30, 2015",H. Upmann  Upmann No. 2,"  I just bought and recieved 25 boxes of LUB Feb 14, yep that's 625 cigars in total, because I believe this is the best quality production of these and want to not only make sure there are plenty around for me in 2025-30 but also find this to be my second favorite vitola in the Upmann line. I'm a very experienced cigar smoker and despite the youth of 14 production,  these are far and away better quality cigars than any other year since probably 1994! I'm sorry for others who wasted their money on previous years because it truly was a waste of money compared to the LUB production in 2014. Glad I don't have to worry about getting this superior boxcode any further. Long ashes fellas!",5.0,tonyaccardo,102:
"February 3, 2011",H. Upmann  Upmann No 4,"  The best cuban marevas.
Very strong taste and aroma
Great great cigars",4.5,piramide69,5:
"October 28, 2007",H. Upmann  Upmann No 4,"These are no longer made, but I am working thru a box from 1998.  Very balanced, prominent flavors of wood and a stronger finish then I am used to on Upmanns.  A good smoke that I enjoy on occassion.",4.0,fabio,4:
"May 7, 2006",H. Upmann  Upmann No 4,"Is there such a thing as a bad Upmann? Of course not and the #4 is no exception. Plenty of hardy smoke for the money. Solid, well made and flavorful. It's agreat choice for a small cigar.",4.5,jlcccm,3:
"July 23, 2005",H. Upmann  Upmann No 4,Mild/Sweet and pleasant. A very nice PC if you want something light and sweet. Had one early afternoon with a cup on coffee and the pleasant flavor lingers within my mouth for the rest of the day.,4.0,w724y,2:
"August 30, 2013",Vegueros  Seoane,"  A well-made, even-burning, good-drawing cigar with the floral notes common to this maker. A wonderful small cigar.",4.5,miskis,13:
"September 1, 2010",Vegueros  Seoane,"  After finishing a cardboard pack of 5 sticks over a period of a few months, I feel that I have come to understand this stick. Despite being touted as a fuller bodied marque, I found this particular stick quite mild in flavour and light in body. Quite a contrast to the No.1 and No. 2. On the tongue, mainly freshly brewed black coffee with aromatic wood and some dryish, cedary notes. But on the nose, very floral, sweet and fragrant, freshly cut grass and incense. Some citrusy nuances creep in towards the final third. One of those sticks that you must enjoy with your mouth and your nose. Ever present spice on the tongue. Surprisingly thick and voluminous smoke for such a small, delicate stick. Deceptively long. Very well made and burns even. More of an aperitif cigar and a good one at that. Now increasingly rare in Australia but will certainly age another pack of 5, maybe 2 packs, for the short term to see what happens.",4.0,sengjc,12:
"October 14, 2009",Vegueros  Seoane,"  Mild, but very good.  I was suprised by the amount of flavor.  Draw and smoke was great.  These are on the reorder list!!!",4.5,bludog,11:
"August 20, 2009",Vegueros  Seoane,"  After reading the reviews on this site; I thought it worth a try. I had expected a box of 25, not 5 packs of 5. They were smaller than I had expected, slightly oily and soft to touch with and a gentle aromatic tobacco smell. Not quiite my normal smoke- at least they appeared well made - hand made. On lighting, the taste was subtle with surprisingly plenty smoke for the size - a pleasant sweet smell. A most enjoyable easy any time of the day smoke - Had several - each one a simple unpretentious pleasure - any time of the day. Strangely it has grown on me - not normal for me to be affectionate towards a small cigar.",4.0,patrick5,10:
"July 28, 2012",Vegas Robaina  Robaina,  have always found this one to be the best of the manny I have tried-light full bodied abd smooth rich flavour,5.0,david-lloyd,2:
"March 3, 2013",Vegas Robaina  Petit Robustos,Very nice construction and well presented. Not as pleasant to smoke as the appearance.,3.5,bastien,2:
"February 21, 2014",Vegas Robaina  Marshall," Ok BonVivant,so we have here somebody who is in the know league.Glad to see it.
I expected Mr. Mussa as ""the most experienced"" to tells us LOL!
I think that they screwed up just with the box and tobacco is Vegas Robaina.And they were lazy to fix it right and make new boxes.
Who knows.
Best regards to all my brother Aficionados outhere.",0.0,ilijat,3:
"April 4, 2013",Vegas Robaina  Marshall,  What an incredible La Gloria Cubana Robusto - light earth and citrus fruit all the way - brilliant!,5.0,bonvivant,2:
"May 30, 2008",H. Upmann  Super Coronas," Another discontinued cigar, and again a pity. Smoked the last few '02s, which were medium strength and had a very tasty molasses sweetness and aroma to it.
Rather creamy without being bold, well balanced wood an tobacco tastes.",0.0,hercule-poirot,8:
"March 4, 2008",H. Upmann  Super Coronas,"just about the best upmann has to offer...02's are smoking nice...i would suggest using this cigar to define the term ""complex"".",5.0,dvickery,7:
"December 6, 2007",H. Upmann  Super Coronas,"Smoked one today from a few remaining from '01 production.  As mentioned above, the occcasional draw issue is this cigar's nemesis; other than that--it's an intriguing and satisfying smoke.  Today, I definitely got both SALT and ""honey"" flavors--which is pretty neat.  Too bad they're gone now. Maybe it will be re-introduced in a few years.  Stranger things have happened!!",4.0,shooter,6:
"October 28, 2007",H. Upmann  Super Coronas,"Too bad this smoke is no longer made, it is one of my favorites.  An amazing mix of wood/nut/honey flavors and a great finish of spiciness that lingers.  Thick rich smoke of medium strength.  Reviewer #2 is exactly right in that there is a musky flavor to it.  Only thing that prevents it from a perfect score is occassional construction issues.  Find and stock up on boxes while you can.",4.5,fabio,5:
"June 23, 2007",H. Upmann  Super Coronas,"I have enjoyed a few Super Coronas. They were very nice corona gordas and not too bad price wise. About $22 dollars each, good for celebrating with close friends. Sadly the store I used to get them from no longer carries them. Does anyone know if this cigar is still made? I heard they were being discontinued in favour of the magnum 46.",4.0,jdelrizzo,4:
"April 21, 2016",Vegas Robaina  Unicos,"great cigar that you have to try.the taste ,smell is incredible",4.5,cigarsmgf,105:
"November 15, 2015",Vegas Robaina  Unicos,"Beautiful cigar with almost a chocolate truffle look to the wrapper. Delicious flavors and aromas heavy on baked goods and expensive perfume. Great burn and manageable ash. Deeper into the smoke you get a pleasant bitterness and some meaty aromas, but the baked goods profile is prevalent throughout. Great smoke that should easily be a 10 in a few years.",4.5,mjmmm,104:
"May 21, 2015",Vegas Robaina  Unicos,  ummm over rated,3.0,craigtsai,103:
"January 3, 2015",Vegas Robaina  Unicos,"If anyone's been reading my reviews so far, you might know that shiny bands attract me like a dumb raccoon to a quarter in a trap.  Maybe it's a bit silly of me, but none the less I like shiny and I like torpedoes so I decided to give this a try.
Construction held together fine, but I had to relight several times, which is odd considering how loose the draw was.  After so many relights, I felt like the flavour was a bit ruined.  Every 3/4 of an inch required a touch up or a relight.
The initial flavour was a nice creamy, sweet coffee.  I had just smoked a Montecristo Open Eagle last week, so I was bit tired of coffee flavours, but it was slightly different, so rather pleasant.  After that, the lighting issues started.  I feel like I burned through this at an odd pace.  The second third was a bit smokey tasting due to how charred the tobacco was at this point.  Imagine coffee and burning wood.  The final third was weak in flavour.
I was really disappointed by this cigar.  Maybe it was a bit too moist, maybe the construction was a bit poorer than I thought, I don't know.  I'm not gonna bother trying again with it.  I'm not gonna recommend this to others.  Get the PSP2 or Montecristo #2 if you want a good torpedo/piramide.",2.5,wraffles,102:
"August 18, 2014",Vegas Robaina  Unicos,"  An excellent example of the pramide with abundant earthy and rihly mellow tobacco flavors associated with Vegas Robaina. Consistently well-made with an even burn and lots of smoke, I prefer this to the  Partagas Serie P No. 2 and the Montecristo No.2.",5.0,miskis,101:
"August 11, 2012",Romeo y Julieta  109,great cigar great taste great burn not really a pleasent aroma though,4.0,zzmano,2:
"January 3, 2011",San Cristobal de La H.  Oficios,"  A bit of madeira and cedar,only smell of cheap tobaco and nothing else.Is this the new way for cuban style?An useless brand,better rise the quality of old brand,IMO.",1.5,meneer-e,14:
"October 8, 2010",San Cristobal de La H.  Oficios,"  Smoked this at the LCdH smoking lounge in the Kuala Lumpur Interntional Airport while waiting on a delayed flight back to Melbourne. Light to medium body. Excellent construction, burns dead even. Flavours of milk coffee, caramelly notes, quite floral but low intensity. Clean tobacco flavour and has a cedary aftertaste which is pleasing. Undemanding but not remarkable. Not a bad smoke for the daytime. One can imagine a group of high powered executives breaking out a box of these to celebrate after clinching a multi-million dollar deal, that is, if you can still smoke in offices. SCdH has always been a welcome marque, most notably the Principe. However, this falls short of what I have come to expect from this prestigious marque.",3.0,sengjc,13:
"April 19, 2010",San Cristobal de La H.  Oficios,"  This cigar was ok the first couple of years (Feb 2006), but it has now come around very nicely. An excellent smoke to try if you can get your hands on any. I have only a few left.",4.5,joe-padron,12:
"March 17, 2010",San Cristobal de La H.  Oficios,"  This box is coming along nicely after 4 years.  Lots of cedar and vanilla w/ a slightly meaty character, but honey, espresso and dark fruit weave in and out.  Smell like honeysuckle and barnyard in the box.  Somewhat tannic, but the spice mellowing.",4.0,papertowel,11:
"February 28, 2016",Rafael Gonzalez M.  Panetelas,"Tight draw, woody notes. Not too much complexity. This was a single from Havana around 2008.",3.0,mcease,44:
"June 5, 2011",Rafael Gonzalez M.  Panetelas,"  Tryed one, year 2007. Touching it I felt it was really hard and compact, I had the sensation that it would have been hard to draw... I was right. Extremely poor draw, I had to make a big effort to take some serious amount of smoke in my mouth in order to taste it, thou the burning went on quite well. The flavour is great, smooth with hints of herbs and wood. It would be a perfect 30 min. smoke without the drawing problem.",2.5,princi87,43:
"August 11, 2009",Rafael Gonzalez M.  Panetelas,"Rich light brown wrapper. Very dense cigar, both by feel and a look at the foot; it's simply heavy in my hand. The cap was not prominent, so care had to be taken during cutting. The draw was terrible; easily the tightest cigar I've ever smoked. It burned unevenly as a result of my furious puffing. I found myself using my cheeks and tongue to try to haul even a mere mouthful of smoke. It's a real shame about the draw, otherwise I enjoyed the hot, woody flavour. I see 'floral' mentioned in some of the other reviews, but that is not a word I would use to describe the taste. Nor did I pick up any cocao or coffee. It was simply woody/woodsy without necessarily being characteristically cedar. If I ever grow some stronger lungs, I will give this one another try.",3.5,ned,40:
"April 24, 2014",Romeo y Julieta  Sports Largos,A delicious cigar. The construction was good with a good amount of resistance. on the opening light cream  carrying mild nutty and coffee/cocoa flavours. In the second half more wood and spice prevailed. A excellent 30 min mild/medium smoke. I will be buying more.,4.0,aperkins,13:
"August 3, 2012",Romeo y Julieta  Sports Largos,  A very good cigar with pleasant taste and very cheap price.I love it.,5.0,sousouli,12:
"June 5, 2011",Romeo y Julieta  Sports Largos,"  30 minutes smoke... Quite enjoyable,very good draw,just went off on the last third, constant flavour.",3.5,princi87,11:
"January 29, 2011",Romeo y Julieta  Sports Largos,"  Bought a single at the local shop. A nice 30 min smoke. Typical Cuban and in R&amp;J style. Straight forward and pleasant floral hint. Lots of cigar for the money. Yesterday i went back and bought a box from 09. I+ll have another one today, walking the dog.",4.0,poppe,10:
"January 7, 2011",Romeo y Julieta  Sports Largos,"  Very nice cigar, medium, typical RyJ style....foral, herbs and hints of woody flavors, very complex.

Machine made until 2002, after 2002: handmade.",4.0,eldondo,9:
"March 22, 2010",Romeo y Julieta  Tres Petit Coronas,  perhaps the strongest cigar i have ever smoked...very tasty...i like em.,5.0,dvickery,11:
"November 1, 2009",Romeo y Julieta  Tres Petit Coronas,"  First one I've ever smoked &amp; what a gem! Beautiful smooth wrapper, perfect draw, even burn &amp; so much spice I was smacking my lips while smoking it. Too bas these are no longer made.",4.5,bassman,10:
"January 25, 2009",Romeo y Julieta  Tres Petit Coronas,"This is the very first cigar that offered to me and smoked many years ago,this is the cigar that when i first smoke it i felt the floral,woody and persistant peppery piquant spice in my mouth and nose,not at all aggressive but enough to wonder suprisingly 'oh my God is this how cigars taste?'.That is the reason that i will give this tres petit a top mark as this little stick was my initiation to Cuban cigars and finally this cigar will always have a place in my humidor.",5.0,giorgos,8:
"October 15, 2008",Romeo y Julieta  Tres Petit Coronas,"  From a box dated May 2005. Full taste without being overpowering, not acidic at all.  Very enjoyable cigar that can easily be smoked over a couple of hours if you aren't a quick smoker.  Draw on this particular one was a bit tight to the point that the last third was very difficult to keep lit, even accounting for my slow pace.",4.0,aivandic,7:
"January 13, 2017",Romeo y Julieta  Wide Churchills,"  easily my most favourite cigar on the market, a real medium bodied cigar. They always seem to burn perfectly and last about an hour to an hour and a quarter. unfortunately I only have 1 left :(",5.0,jewman22,26:
"September 11, 2016",Romeo y Julieta  Wide Churchills,"This is a very smooth, mild cigar. 

Good construction and pretty good burn.

Turned very spicy in the last 15 minutes.",4.0,sebastian-forbes,25:
"November 23, 2015",Romeo y Julieta  Wide Churchills,"This cigar has consistently been a 7-8 for me and were I interested in spending more of my disposable income this would be my regular smoke. When it first came out it was wonderful. I would have given it an 8 and left it at that. Over the past year or so the quality of the build has gone down a bit and I get a less even burn. I smoke hot (fast) and I find that I am regularly burning my fingers on these since I smoke them right to the end and they don't build up a strong bitterness like some other brands.

A lot of folks have commented on the size and that has to be a part of the allure for these cigars for me. I tend to prefer a larger ring on my cigars and this one seems to hit the mark.

These are your staple R&amp;J with their typical flavour profile. If you like R&amp;J, you will like these. If you prefer something spicier, these will never rate above a 7. 

I read some of the other reviews and they mention letting them age. If you have the patience you should give that a try and see how you feel about it.

One thing I can say - open the box before you buy. I always look for a nice, oily shine. Something a little dark. Those ones seem to be the best from my experience with these (I've probably only smoked about 50-60 of these cigars though so some people will likely have a broader experience) I have a box on hand that I will try and age for a year and see what that does - of course, I will have to try one now, for science and all that.",4.0,robdoyle,24:
"November 12, 2015",Romeo y Julieta  Wide Churchills,"From a sampler, so no box date. 

This is definitely one of the coolest looking cigars I've seen. Perfect color, short and fat. Very cool double bands. 

Great pre-light aroma. The first few puffs were reminiscent of my first dime store cigars -- very pure tobacco taste. Throughout the smoke everything was lightly aromatic, very smooth and refined. Unfortunately the draw was quite tight, and the underwhelming amount of smoke led to an ashy flavor. 

I don't know if this cigar would benefit from more age. I had high hopes for this one, but it didn't hit the mark unfortunately. Of course not a bad cigar, but it doesn't resemble the praise I've seen for it. Hopefully this is just batch variation.",3.0,mjmmm,23:
"October 12, 2015",Romeo y Julieta  Wide Churchills,"I've had 3 of these and they've all been great. Not too strong as I'm new to cigars but a good medium body all the way along. Great construction and burn never had to relight, a good hours smoke for me. Thoroughly enjoyable!",5.0,oli1001,22:
"June 11, 2011",Romeo y Julieta  Romeos No. 3 de Luxe,"  I think that this a good cigar having purchased more than 2 boxes of 25.

It is not the best cigar I have smoked but it will do",3.0,maltaman,32:
"February 16, 2009",Romeo y Julieta  Romeos No. 3 de Luxe," Hi All! This is my first review on this site. I am relatively new to cigar smoking. Since the beginning I have focused on smoking Romeo Y Julieta. I purchase these either from the local tabacconist or via the internet. I try to make sure that the cigars are well stored and not dried out. At home I have a small humidor for twelve churchills, which I keep at 72% humidity. 
I particularily like all of the RyJ which come packed in the aluminum tubes with the spanish cedar lining. The cigars come out with such a nice aroma. The Nr.3's are a nice little cigar with a full flavor of the Nr.2's but better for a quick smoke, about 30-45 minutes. The last few I have smoked have had a very even burn and a woody, sweet aromatic taste, just like all of the RyJ tubos. I still have not had any in the humidor for any amount of time, but these seem to have smoked well being new.",0.0,milesvienna,31:
"April 9, 2007",Romeo y Julieta  Romeos No. 3 de Luxe,"Definate vanilla from the start then really nice spice  halfway through increasing in intensity - damn fine company. Can't agree with review 24, Piedra machine mades not in the same league. Hand rolled the only way to go.",3.5,the-hanwell-cigar-dude,30:
"March 7, 2007",Romeo y Julieta  Romeos No. 3 de Luxe,"There are consistency issues with the no.3...from really loose to very tight...overall a average cuban cigar..a good daily smoke before work in the morning. no complex changing flavour...just the good old cuban tobacco taste....
forgot to mention that I agree with the Webmaster that it's got a great aftertaste",3.0,expresso,29:
"March 6, 2007",Romeo y Julieta  Romeos No. 3 de Luxe,"I forgot to say that i dont like tubos cigars,i think that all of them have the same blunt,boring tuboish flavour,but i found the ryj n.3 much more better than all the other tubos i have tried.",4.0,nikolaros,28:
"May 7, 2016",Romeo y Julieta  Short Churchills,These are very fruity with hints of cherries. Make sure you are grabbing the ones with the reddish hue wrapper. They have more flavour and sweetness with that classic RYJ blend. I had some duds but those were with the light brown wrappers. Mind you not all light brown wrappers were bad but from my experience that is when you are gambling with those cherry and sweet hints. Otherwise you will still receive earthy and somewhat rich tobacco flavours on your 2nd 3rd.,4.5,kubatica,163:
"March 12, 2016",Romeo y Julieta  Short Churchills,"This 1 is from a Tubos 3 pack I purchased from BKK duty free. The fragrance was a divine mixture of plum, cherries and reminded me of my uncles barrel aged port wine. Volumes of delicious fruity smoke with a creamy leather finish. Draw,combustion and burn was excellent.",2.0,puff-daddy,162:
"March 7, 2016",Romeo y Julieta  Short Churchills,"  these have been aging in my humidor, since purchase in 08. great draw, one of the most even burns I have had. Hints of cream, nuts, and slight cherry. Very good smoke. cannot wait to have it with a different pairing as my coffee was not great, on the cold side... 9 more to go.",4.5,zanoszz,161:
"March 5, 2016",Romeo y Julieta  Short Churchills,"Over the course of a few years and multiple boxes I say these are always well presented, generally very consistent with good appearance, construction, draw, burn and importantly flavour. Well priced and recommended. Light- medium with mellow R&amp;J characteristics which include a complex mixture of fruits, berries, creamy leather some exotic woods and spices too, all making an appearance at various stages through out the smoke - also fine to smoke straight out the box :)",4.5,ian,160:
"December 21, 2015",Romeo y Julieta  Short Churchills," Enfekho
",0.0,khartoush,159:
"June 4, 2016",Romeo y Julieta  Romeo No 3,"Perfect evening, gorgeous lunch in a sushi bar.... Decided to finish with a ""sledgehammer"", purchased a RY. Was easy to light, burned well, its smoke was soft but not too rich. Loved the deeper tones of almond and nut, but the overall taste was - sorry - a little bit less than expected, as it was for me a bit dull. However, perfect choice for an evening walk in the springtime evening.",4.5,macskuzon,40:
"September 1, 2015",Romeo y Julieta  Romeo No 3,"Just got the box of 25, tried one and i can say that i`m not delighted but not disappointed also. Decent small and affordable cigar for everyday smoking after lunch or dinner. Draw was fine, no problem with filler which burn faster than wrapper that few experienced according to their reviews. This is definitely not cigar for full smoking enjoyment experience and some special occasion. average and decent everyday casual smoking with some RyJ charm.",3.0,posmatrac,39:
"July 21, 2015",Romeo y Julieta  Romeo No 3,"Smoked one last evening enjoying the view of my vineyards and found it very honest. Of course we are talking about a litle cheap cigar, but it is a decent flavourfull coronita. It is a good buy wich provides a good 40 minutes smoke.",4.5,joaozinho30,38:
"December 29, 2012",Romeo y Julieta  Romeo No 3,"After my experience with this tubed romeo no 3, I would strongly suggest to avoid this cigar. The tobacco taste is overwhelming to the point where the real flavor is almost non-existent. Also, the price might look attractive, yet, El Rey Del Mundo ""Corona de Luxe"" or the Montecristo ""no 4"" is a better choice for the same price range. This RyJ is a cigar that reminds you that sometimes it is better not to smoke at all than to smoke ""anything"".",1.5,lokisma,37:
"December 14, 2011",Romeo y Julieta  Romeo No 3, i wanted to know what is a coronitas? Is it a petit corona or a churchill or wat?,0.0,kooshal,36:
"February 26, 2010",Romeo y Julieta  Romeos,"  this is the bomb,,best",0.0,bulldawg123,2:
"August 28, 2014",Romeo y Julieta  Romeos No. 2 de Luxe,"Nice and smoth, not too bold but very consistent. Available in most retailers even in the rural part of Porgugal.",4.5,joaozinho30,47:
"November 9, 2011",Romeo y Julieta  Romeos No. 2 de Luxe,"Not bad at all.Everyday afternoon coffe smoke.Sometimes not consistant min draw and burn but allways in flavor,which you will like or not.Always good to have a few,no, 1 and 3 the same thing but dif. vitola.",3.5,ilijat,46:
"March 11, 2009",Romeo y Julieta  Romeos No. 2 de Luxe,"I have tried couple pack of five.Good cigar. I love all this medium format.After three years in humi nice smoke. Sweet,woody,leather,spice in the end.Sometimes need burn correction.Only one was too tight rolled.Enjoyable cigar.",4.0,kml,45:
"February 17, 2009",Romeo y Julieta  Romeos No. 2 de Luxe,"This is my favorite standard cigar for a evening smoke with a single malt scotch. After being in my humidor for a long enough time, they are very soft and aromatic. Full of flavors and smooth. Draw is usually tight, although I make sure to only cut the bare minimum. The burn is sometime not even, but this could be due to my inexperience at smoking Habanas. All in all a great cigar.",4.0,milesvienna,44:
"March 12, 2008",Romeo y Julieta  Romeos No. 2 de Luxe,"Allways nice to smoke this cigar. Perfect contruction and draw. Plenty of sweet, spicy and floral flavours. Never be dissapointed when choosing this cigar, good for all ocasions.",4.5,juanka,43:
"October 29, 2009",Romeo y Julieta  Romeos No. 1 de Luxe,  Milder in the first and second part.Woody sweet flavour.Little bitter in the third part with tobacco taste.Good cigar for a trip.No burn problem.my was in silver tube. Dont know the year.Was three years in humi.,3.5,kml,41:
"January 8, 2009",Romeo y Julieta  Romeos No. 1 de Luxe,"Fabulous cigar - full and rich without being too dense. Burns beautifully, and from the moment you light you know you've struck gold. Puts overpriced other brands to shame...",4.5,richiestudman,40:
