review_date,title,review_text,user_rating,reviewer_name,review_no
"September 5, 2010",Hoyo de Monterrey  Piramides LE 2003,"  I have kept a box of these since 2003 and felt they were pretty good then. I haven't smoked one since 2004 and wanted to know how they were getting on so broke the seal the other day. A well rolled smoke, god draw all the way through, an even burn and well sized ash before it dropped so indicating a construction that can take the test of time. 
The flavour was excellent for the first third, smooth and aromatic with a medium flavour - indicative of spice and leather. the second third developed the flavour - bringing in a classic pepper and slightly bitter (I say this in a good way) flavour. However, I left the cigar and then returned to it for the final third and the flavour had become over-developed and not as good as the mid point. 
All in all a good, classy cigar and I look forward to the rest of the box.",4.5,mike-p,35:
"January 25, 2010",Hoyo de Monterrey  Piramides LE 2003,"  First of eight from the local La Casa del Habano here in Melbourne, Australia. These did not come cheaply and apparently it came from the last box available for retail purchase in the Asia-Pacific region. Apologies as I did not get the box information. Anyway, stuck it in the humidor for 3 months. Finally caved in to temptation and got one out today after dinner.

Prelit aroma of earthy hay and milk chocolate. Well made and the wrapper looks darker than usual HDMs. Clipped it to make a small hole as HDMs tend to be light in body and I was hoping for a greater concentration of the smoke.

First third was light with sweet woody tones and a tinge of leather. As it progresses to the second third, there is more leather and toasty flavours creep in, yet the sweet woodiness remains. With the final third, the body steps up a notch. Around the last quarter, the smoke becomes slightly tannic.

Even with the smaller than usual hole, the draw was excellent. The burn is even. Plenty of smoke but it is rather light in body. Excellent flavours and perfumy aroma prevail throughout. Elegant and not overpowering. A cigar for the day rather than for the night in my opinion. One for the golf course or party rather than solitary contemplation.",4.5,sengjc,34:
"April 14, 2007",Hoyo de Monterrey  Particulares LE 2001,One of the best smoking experience that I ever had. A cigar that deserve every second you give him.,4.5,spawn,5:
"November 24, 2004",Hoyo de Monterrey  Particulares LE 2001,"Despite some draw problems so common in A-sized cigars, this cigar commands full score since the quality of the tobacco is nothing short of magical.  We are beyond analyzing taste and aroma here.  This cigar is just full of life.",5.0,tang,4:
"July 12, 2004",Hoyo de Monterrey  Particulares LE 2001,"I smoked one on my wedding day May last year after having waited for them to arrive for two years. It was worth the wait. Smooth, not overpowering, no burning feeling at all. A perfect way to end a perfect day!!
I have 4 left for other special occasions.

",4.5,rob-texier,3:
"November 18, 2003",Hoyo de Monterrey  Particulares LE 2001,Beautiful oily reasonably dark finish on the wrapper and overall excellent presentation. The draw was smooth and the flavours sweet and vibrant. The smoke was concentrated and creamy. A truly great cigar.,5.0,dave-chadwick,2:
"June 23, 2016",Hoyo de Monterrey  Petit Robusto,"  might be a better way to pass the late afternoon into evening watch, but I am damned if I can think of it right now. Sweet little smoke with right amount of zing.",4.5,baobab,188:
"May 27, 2016",Hoyo de Monterrey  Petit Robusto,"A beautiful 45 minute smoke.  Mine was well constructed and burned well with a few touch ups required.  The draw was great from the get go.  Sweet and creamy with light cedar and chocolate and vanilla flavours beautifully balanced with earthiness and a soft pepper.  The pepper disappeared after the first third.  Part of a sampler pack from CT so I can't vouch for date but probably quite young: 2014 or 2015.  Mark me down for a box of these lovely, elegant, mild cigars.",4.0,pdpwilliams,187:
"November 24, 2015",Hoyo de Monterrey  Petit Robusto,"My favorite cigar. I smoke one of these every weekend but I think I could smoke 10 per day. It's mild but with strong flavors. It's creamy but not too light. It's a bit bitter but in the goo way, it's like a good dark chocolate. The flavor is very unique. I like also the format (it last 40-45 minutes) because when you finish it, you want another! You are never bored by it, always a pleasure. This is a gastronomic cigar. Try it, you will love it.",5.0,yellowspeed,186:
"June 2, 2015",Hoyo de Monterrey  Petit Robusto,"Two years ago I said I'd be happy if this was the only cigar in the world.Today I come back to these just to express my disappointment because of their almost consistently unacceptable construction for some time now.Draw is so tight that they are almost unsmokable.I store my cigars very well and I know that these are problems of really bad quality control.At some point the myth that these things happen in hand made cigars,has to stop.These things happen only in CC's .
When at last our hard earned money will be respected?No more money from me to HDM no matter how ""good"" they are when you are able to smoke one.The rating is just for construction issues,sorry but enough with these.",0.5,pancig,185:
"May 15, 2015",Hoyo de Monterrey  Petit Robusto,"Very good cigar, it smokes very well with some
flavour development. It's tasty and elegant, light and consistent. I'm not a Hoyo fan but i loved this petit robusto. A must have in my humidor. Higly recomended.",5.0,joaozinho30,184:
"December 3, 2016",Hoyo de Monterrey  Palmas Extra,"  For the price point and compared to others in it's size class, these cigars are really terrific. I think they get a few points knocked off because they are mixed filler but does that really matter at $3 a cigar? Flavor profile is classic Cuban Hoyo with a blend of earth, wood and herbs. Medium bodied and great with a cup of coffee. I personally wouldn't smoke after a meal but to each their own. Pick up a box, you won't be disappointed.",4.0,jgarofalo3,29:
"November 29, 2015",Hoyo de Monterrey  Palmas Extra," I have a box , its from oct 2001 , i can say it's awesome.",0.0,alghrawy,28:
"August 1, 2015",Hoyo de Monterrey  Palmas Extra, Why this little gem doesn't get higher reviews I'll never know they are FANTASTIC! So please keep the reviews bad so I can keep buying them cheaper! One of the fly under the radar cigars for sure,0.0,hunter1974,27:
"May 4, 2013",Hoyo de Monterrey  Palmas Extra,  What a nice cigar! I buy only 3 in la casa del habano and I have a beautiful experience. This cigar is hand made(long filer) now!!! and they are now packed in cedar boxes of 25 without cellophane. The cigar are very good looking especially if they are dark. Very neat raper without veins better then on the much more expensive cigars... The taste are very clear Cuban woody which is good in my opinion. Only i have to blame that i have to re-light cigar but i am a slow smoker... In my opinion score is 10 first because of quality and second because of price.,5.0,markicman,26:
"May 1, 2012",Hoyo de Monterrey  Palmas Extra," Since mid 2002, this cigar is now available in the Hand Made format. :-D",0.0,jenkinschristopher,25:
"November 20, 2013",Hoyo de Monterrey  Particulares,"  Rich, mellow tobacco flavors with subtle complexity that progresses through vanilla, a touch of anise, cinnamon, pear with variations all along the way...but overall it is the wonderful tobacco taste and aromas that make this a magnificent cigar.",5.0,miskis,11:
"March 12, 2011",Hoyo de Monterrey  Particulares,"  Box of 5 arrived today Oct/02. Great construction and nice even burn. Slightly oily wrapper- a flintstone size length. The
aroma on this cigar is ambrosia-floral and exotic wood flavors- medium mild strength. A tightly rolled cigar which likely accounts for the tight draw with little smoke produced which almost spoils the integrity of the whole cigar. If this drew well, it would be a 10+. I will wait to rate this cigar until I have tried several others.",0.0,neuticles,9:
"February 22, 2011",Hoyo de Monterrey  Particulares,"  i bought a box of five of these coffined ladies at Marina Hemmingway in Havana in 2004 (stamped 2002) and am smoking my second to last tonight, February 21, 2011. During the interim I have kept the in my humidor, smoking one every couple of years to test how they age - and do they ever age well! 7 years after leaving Cuba and their character remains - smooth, still oily wrapper, medium flavour, smooth draw with definite hints of leather, subtle vanilla, slightly sweet, strong coffee flavour! A great find...i'll let you know how the last one tastes in a few years!",5.0,cohibacanuck,8:
"July 11, 2009",Hoyo de Monterrey  Particulares,"  just got a box.. when i slid back the lid i felt like i was opening king tut's tomb...pretty good stick... super woody, pulled like a champ, not compex at all.  good for a gift or camping.. the monti (A) destroys this smoke",3.5,dukeofnj777,7:
"July 17, 2008",Hoyo de Monterrey  Monterrey, I hope to see this come true in more quantity out of all the hoyos this is the discontinued one that looks the coolest LOL. to reviewer #2 Hope it smokes well post a review when you do they are made to be burned and I hope this one burns well and tasts well too! Ill keep my eyes out for this one and if I get one I'll spark that baby and rewiew it right away!,0.0,beatnik,3:
"June 25, 2007",Hoyo de Monterrey  Monterrey," Unfortunately no review - but this Hoyos are still produced - I've found two which were from a 2003 box (unfortunately there were only two left)!

And until now I hadn't the heart to smoke one!

Just one thing: they are looking just gorgeous!",0.0,artisan-bartending,2:
"December 29, 2016",Hoyo de Monterrey  Le Hoyo du Gourmet,"This is a very rewarding cigar if you smoke it slowly. 70 minutes of intense flavour of flowers, sweetness and creamy leather. The combustion was perfect and the draw got good after some initial 15 minutes. Would definitely recommend stocking some of these if still possible to find.",4.5,heinrich,20:
"September 22, 2016",Hoyo de Monterrey  Le Hoyo du Gourmet,SOT ENE 12 is what I gather is the box date. A very nice smoke that got me to the very end and tasted great all the way to the end. Kinda creamy with enough strength to not be considered mild. Only drawback from my one and only stick was that I had to cut more off the top in order for it to draw properly. That little issue would not prohibit me from getting another even if it had the same issue. This cigar is a winner.,4.5,the-boxcar,19:
"August 23, 2015",Hoyo de Monterrey  Le Hoyo du Gourmet,"  Exceptional cigar when treated properly. Draw slowly and lightly and this cigar will reward you with honey, flowers' and brown sugar with leather!  Truly a great cigar and completely unworthy of low marks.",5.0,bucketlist,18:
"March 9, 2014",Hoyo de Monterrey  Le Hoyo du Gourmet,"  So good. Creamy, sweet, vanilla-bean, woody. Great size, good construction.",5.0,leaflover,17:
"March 22, 2013",Hoyo de Monterrey  Le Hoyo du Gourmet,"  Well-made cigar that should not be smoked aggressively in order to appreciate the cocoa and mildly-sweet vanilla flavors that blend well with the tobacco richness. Nor does this one need to be coddled with a small puff here and a small puff there. A slightly complex, pleasant smoke.",4.5,miskis,16:
"December 4, 2011",Hoyo de Monterrey  Le Hoyo du Roi,A fine cigar. Starts off with hits of exotic wood and slips into a nice sweet sugar flavour and the earthy finish rounded off a tasty smoke for the afternoon.,4.5,marcel-z,17:
"December 4, 2011",Hoyo de Monterrey  Le Hoyo du Roi,A fine cigar. Starts off with hits of exotic wood and slips into a nice sweet sugar flavour and the earthy finish rounded off a tasty smoke for the afternoon.,4.5,marcel-z,16:
"June 6, 2011",Hoyo de Monterrey  Le Hoyo du Roi,"bel sigaro da pomeriggio, dopo pranzo, con un distillato non troppo aggressivo.
piacevole e poco impegnativo lascia spazio ad altri piaceri ma sempre presente con classe",4.0,goethe66,15:
"December 19, 2010",Hoyo de Monterrey  Le Hoyo du Roi,"  I bought a 50 stick cabinet of these about 5 years ago and was mightily disappointed. Even after almost 9 years of maturation, and although they looked and smelled OK, they almost all smoked hot and harsh, mainly due to the excessively tight roll - only about 10% were smokable. I'm now very picky about factory sources.",1.5,winterbee,14:
"March 1, 2010",Hoyo de Monterrey  Le Hoyo du Roi,"  Construction was not beautiful - extremely veiny wrapper. But very oily and supple. Flavour was almost non descript. A lot of wood and tobacco, but generally unpleasant and uninteresting. This cigar definitely did not inspire me.",2.0,kangaroo495,13:
"March 9, 2016",Hoyo de Monterrey  Le Hoyo du Maire,"  These are tiny, be warned but delicious and great to enjoy with a good friend who wants a toned down version of enjoying a great stogie...",5.0,stuffins,30:
"July 7, 2014",Hoyo de Monterrey  Le Hoyo du Maire,  A nice coffee cigar. The lack of ligero leaf makes it not be a proper cigar. But who cares if you light it up after lunch or breakfast. When smoked in winter (due to absence of places and opportunities) it reminds me with its delicate aromas of good cuban tobacco of the joy and pleasure that its bigger brothers and sisters will bring to me in the warm periods. No issues with burn and draw as suggested here after one box smoked.,4.0,healthminister,29:
"May 9, 2014",Hoyo de Monterrey  Le Hoyo du Maire, From one box I smoked 2 or 3 cigars. The rest of them unable to draw.,0.0,tei,28:
"January 13, 2013",Hoyo de Monterrey  Le Hoyo du Maire,"  little cigars with unexpected complexity...aged 3-4yrs hints of floral aroma throughout smoke, 1/3 onwards will enjoy shots of smooth mushroom &amp; leathery notes, finishing with chocolate biscuit sweetness after taste...this is simply awesome with glass of water. it will be very pleasing to slot this in after a good steak and coffee (and before wine). yummy..really yummy.",4.5,chuahcy,27:
"November 15, 2011",Hoyo de Monterrey  Le Hoyo du Maire,"A lovely and faithfull friend for small moments of calm reflexion, or retrospection during the day. Simply delightfull!... En passant...",4.5,edmont-dantes,26:
"January 23, 2015",Hoyo de Monterrey  Le Hoyo du Prince,"  ALT ABR 13- Easy draw, excellent burn and performance. Tea, grass, lemon peel, sweet earthy twang, coffee bean and spice on this amped up Hoyo. Slightly tannic w/ammonia. Surprised it needs more time considering its vitola.",4.0,merovius,25:
"March 2, 2014",Hoyo de Monterrey  Le Hoyo du Prince, HOW do I Place orders&amp;,0.0,richard-d-powers,24:
"April 13, 2013",Hoyo de Monterrey  Le Hoyo du Prince,"  Just have a puff of 2003, full body and complex! This cigar is benefit from aging! Excellent smoke!",4.5,jaxx,23:
"August 22, 2016",Hoyo de Monterrey  Le Hoyo du Depute,"This cigar is a mistery for me. While some produce interesting, refined and elegant smoking, others (too many of them) are completely tasteless. And the same is valid for other Hoyo de Monterey vitolas, like the Epicure n. 2. Not the kind of brand I intend to keep on buying, because of its extreme irregularity !!!",3.0,heinrich,25:
"February 22, 2012",Hoyo de Monterrey  Le Hoyo du Depute,Was bombed a hoyo depute last year November time. I decided to have a crack at it back in January as I was looking for a short smoke. I loved every minute of it! Texture was a light cream while flavours of fruit and nuts came and went with a breeze of a roast caramel. Very tasty! Will definitely have to pick up a cab very soon! Better than the hoyo epicure 2 in my humble opinion.,4.5,l_dog,24:
"July 11, 2011",Hoyo de Monterrey  Le Hoyo du Depute,"  piccolo ma tosto! ben costruito ed elegante nelle sue minime dimensioni, mandorle tostate e spezie, buono",4.5,goethe66,23:
"August 15, 2009",Hoyo de Monterrey  Le Hoyo du Depute,"  I was gifted a stick from the 1997 vintage of this viola and was absolutely amazed with the amount of flavor packed into this little surprise.  I hope that I can find a cab with some age as I'd hate to deprive myself of this little gem for a number of years. 

I'm one of those guys who typically doesn't have as much time to smoke as I'd like, so I go through lots of Monte 4's and PLPC's.  Rest assured, these will be added into that mix as soon as possible!",4.5,pokiestogie,22:
"August 11, 2009",Hoyo de Monterrey  Le Hoyo du Depute,"  This is a nice little cigar.  The draw wasn't superb but it wasn't bad either.  The flavours are definitely wood, leather, and subtle honey and cedar.  The du Depute seems more like traditional Hoyos than the du series, but it isn't bad at all.  I'd prefer the des dieux and the du roi more but they are much different formats than this little guy.  The burn was even and the smoke was medium.",3.5,cookj1,21:
"August 20, 2011",Hoyo de Monterrey  Le Hoyo du Dauphin,"Smoked a couple of these marvellous panatelas recently courtesy of a friend in the cigar business. An absolute must for anyone appreciating elegant pre-XXI style blends. 

The cigars I smoked had good eight-ten years on them spent in proper humidified conditions.

Impeccable construction and steady well-paced burning. Having said that, it was to a larger extent due to my friend carefully selecting a couple of cigars for me from a good dozen of them. These panatelas have always been known for rather unstable construction quality, which was one of the reasons sighted to me for their discontinuation by Habanos. There is a point of view, however, that with age even tighter-rolled cigars improve in their draw, which allows for the ones normally unsmokable to improve in that respect.

Elegant somewhat spicy taste, which is nicely sustained throughout the entire smoking. A hint of saltiness for the first third of the cigar. The taste soon comes second after the more well-defined and dominating aroma with notes of stronger spiced tea and heated wood.

A medium cigar, it can, however, become instantly bitter with strength if overburned by a hasty after-lunch smoker. Requires a good 40 minutes of careful thoughtful smoking to allow it to give at its own pace.
The last third of the cigar develops a rather unexpected and very enjoyable powerful presence of vanilla sweetness in the aroma, without the taste actually becoming sweet. Leaves a very distinct airy and somewhat minty aftertaste typical for noble old tobacco and one of those old school blends, which are these days rare to find in modern releases of Habanos.

A delightful experience for anyone fond of lower key sophisticated panatelas. Of course, if you are able to get hold of them at all (and especially of the ones, which were stored properly) as they were discontinued in 2003.



",4.5,dmitrylondon,8:
"August 29, 2009",Hoyo de Monterrey  Le Hoyo du Dauphin,"  This cigar is quite mild, but carries all of the intricate nuances present in Le Hoyo series. Wonderful daytime smoke, any Hoyo fan should grab a box if they come across one of these discontinued beauties.",4.5,akinci13,7:
"August 14, 2009",Hoyo de Monterrey  Le Hoyo du Dauphin,  the flavors in this cigar are great...this cigar is bad because its to dry.... a gallon of water wont even work... with out the dry taste this cigar would be amazing... what a shame...i was looking forward to a wonderful aged box,1.5,dukeofnj777,6:
"November 20, 2014",Hoyo de Monterrey  Le Hoyo des Dieux,  Tasty babies for sure. Tested out about 50 different types of cigars from most all producers. This one stood out. Mild to medium strength. Lotta smoke. Very delicious. Gets better as you smoke it. Hold it till it starts to burn your fingers. That is the test I use. Most cigars do not pass that test.  AND....I am one who is certain that a good cigar is way better with some years on the books. Right?  These babies are delicious.,2.5,the-boxcar,67:
"November 16, 2014",Hoyo de Monterrey  Le Hoyo des Dieux,"This cigar left me quite disappointed and unsatisfied. The draw was too tight and made it difficult to enjoy the smoke. The visual appearance was atrocious and its construction was even worse.  The flavors were overall underwhelming with a slight exception towards the end where more roasted notes were present. The cigar lasted about 55 min, which is time I could have spent smoking a better cigar. Perhaps I simply smoked the odd one out, as so many have reviewed this cigar favorably.",1.0,avilon,66:
"February 5, 2014",Hoyo de Monterrey  Le Hoyo des Dieux,"  Hoyo des Dieux RPO-Jan. 2000- Very good tobacco. Great maturity on these fourteen years old cigars. Beautiful looking oily smooth wrapper. Very nice size and construction. Even burn and full volume of smoke every time. The cigars medium body, with a very special balanced complexity. Starts off with a lighter mix of woody/cedar, dark cacao, coffee and not overpowering note of pepper. These cigars progresses rather suddenly into greeter complexity with hints of nuts, sweet floral notes, vanilla and some licorice towards the middle. Due to the rich complexity I give it a ten.",5.0,dimi681,64:
"August 10, 2015",Hoyo de Monterrey  Hoyo Coronas,"Good stick. Is milder, but flavour is beautifull. Construction, draw was OK.",3.5,kml,16:
"January 21, 2009",Hoyo de Monterrey  Hoyo Coronas,"  A Hoyo Corona from a dress box stamped EAR JUN 02. This box has dark brown colorado maduro wrappers showing some veins, good oils, and box-pressed shape. The draw is, at first, snug, but works well with the overall strong flavors of the cigar and opens up as the corona warms. Tastes include toasty tobacco, lots of sweet woods and peat, some light floral and pepper notes. The profile builds nicely as the cigar is smoked. With almost seven years of age, these flavors resemble those of an aged Le Hoyo stick: strong and woody with great complexity. The burn is even and slow, leaving a long crisp silver-gray ash. Overall, a very satisfying and tasty evening smoke, my third cigar of the day. I believe these will continue to improve with age, so no hurry to smoke these up.",4.5,cpubiz,13:
"August 27, 2008",Hoyo de Monterrey  Hoyo Coronas,"  My type of cigar, perfect size, shape, color and pull. Elegant but also potent. The Hoyo Corona is one of my favorite Habanos! 90%",4.5,cuba_raff,12:
"December 6, 2016",Hoyo de Monterrey  Epicure Especial LE 2004,"  Extremely complex, smooth as silk and very creamy... The finish last forever, coating your whole mouth and tongue with an amazing blend of leather, earth and rich tobacco favors. This one is very hard to find now. And I would imagine, very expensive...
Note: make sure you only look at the 04 reviews, there is another area for the EE's that are not the 04 LE...",5.0,nightdiver,44:
"April 25, 2016",Hoyo de Monterrey  Epicure Especial LE 2004,"  What a harmonious cigar. Dried herbs, dried fruits, roasted nuts, potpourri. It's all very complex and tough to pin down -- like walking into a small shop that sells all those things and just taking a big whiff. The taste of the wrapper especially has a delicious and complex sweetness that is tough to pin down. Later a creamy sandalwood essence and a bit of citrusy furniture polish appear. Extremely persistent flavors that resonate and tingle the taste buds. Intoxicating aromas. Razor sharp burn and easy draw reminiscent of Behike. Come to think of it, this cigar tastes a lot like Behike as well. Luxurious and relaxing. No harshness. Feels like smoking nothing at all. 

I always keep a glass of water and a glass of tawny port nearby when I smoke in case my mouth dries out or I need to cleanse my palate of excessive bitterness. I didn't touch either with this cigar. It was never drying and never overpowering. It carries with it enormous complexity and harmony that triggers nostalgia for a place that doesn't exist -- a dreamland if you will. 

Okay, enough waxing poetic. I've heard great things about mature HdM. Suffice to say I concur with the consensus.",5.0,mjmmm,43:
"December 21, 2015",Hoyo de Monterrey  Epicure Especial LE 2004,"What's life ? I think about it, contemplate it, taste it, experience it, in a way my mind didn't know was possible, get shocked by it, embrace it, the sweet and the bitter. Then burn it  Only to smoke it, inhale it, deep into bronchioles, where it runs in my existence and blood. Exhale the impurities, cherish the imperfections, smooth nutty cloud of smoke released into life again. Ending another weekend in style with a creamy HoyoDeMonteray Epicure Especial Limited Edition. Life is good. (P.s, obviously do not inhale)",5.0,mkelso,42:
"October 27, 2015",Hoyo de Monterrey  Epicure Especial LE 2004,"Not the LE ones.

Cream and tobacco smoothness, the format is just great, if you buy them in a tubo it's even better, with cedar and woody hints. Great looking and the pre-light draw is just making you salivate so hard - hints of honey, vanilla, bit of peach.

9.5/10",5.0,4rz,41:
"July 24, 2015",Hoyo de Monterrey  Epicure Especial LE 2004,"  Puro, you either had a fake, or it was stored incorrectly... I just has another beauty from a different box, just to make sure my first box was not a one off... Extremely complex, smooth as velvet and so creamy... The finish last forever, coating your whole mouth and tongue with an amazing blend of leather, earth and rich tobacco favors. A lot of people make the mistake of getting a few of these and putting them in their ""singles"" drawer... This will ruin a cigar like this. These need to be surrounded by other cigars to mingle the oils and help each other balance out... If you have singles, smoke them now, this will be the best they will ever be... 9.8/10",5.0,nightdiver,40:
"April 28, 2008",Hoyo de Monterrey  Diademas, this is not the pic...,0.0,q2q2,2:
"February 11, 2017",Hoyo de Monterrey  Epicure No. 2,"  Bought as a single from Havana Express in Sydney.  Good looking stick.  Good construction, nice tobacco smell.  Lit it up and was immediately struck by the creamy coffee flavours and thought immediately that this was going to be one of my favourites.  Tight draw though.  Not insurmountable but need a couple of pulls to generate reasonable smoke.  Coffee flavours fell off pretty quickly though.  Started as mild to medium but went to medium and then on the fullish side for the final third.  No progression from the first third onwards and lost the charm of that first third in the second and final thirds. Greater nicotine bite in the second half which is not my cup of tea. Maybe a bit too young.  Would like to try a more aged sample though to see if those creamy coffee flavours kick through.
Had a with a Sheaf Stout which was probably on the bitter side for this cigar.  Will go with my Leffe Bruine standard in the future.
",3.5,rustyman,201:
"January 25, 2017",Hoyo de Monterrey  Epicure No. 2,"  These, as well as the brand in general, seem to have a strong following. I just don't get it. I think the no 2s are one of the most overrated cigars out there. Ok they are light but they lack any real depth and character. You can do so much better than these. But each to their own I guess...",2.5,jumpfrog,200:
"September 27, 2016",Hoyo de Monterrey  Epicure No. 2,"This is a puzzle cigar for me.Their taste varies significantly depending on how tight their draw is(even from the same box).When draw is good they are great.When on the tight side, not good for me.
Good ones smoke,burn,taste and smell great and they are a better cigar than the petit robusto,with which I had similar problems and did not buy for a long time.Dear Cuban friends, you need to invest in QC,QC and QC.",4.0,pancig,199:
"July 17, 2016",Hoyo de Monterrey  Epicure No. 2,"December 2015 box date. Smoked one straight out of the box. I smoked one of these once before and it started sweet like honey then developed into something less tasty. This was completely different, bit like a Petit Robusto I smoked recently. Not much development but it didn't need it. It was like some intense exquisite spicy perfume. Best cigar Ive ever smoked.",5.0,tommytbt,198:
"March 5, 2016",Hoyo de Monterrey  Epicure No. 2,"  Perfect cigar with morning coffee.  Medium at most, but deliciously sweet and the notes of baking spices go great with coffee.  Razor burn, great smoke output, and a nice 1hr 20 mins.  One of my favorite Cubans.",4.5,sharres83,197:
"November 12, 2016",Hoyo de Monterrey  Epicure No. 1,"  Excellent cigar. Notes of precious wood and sweet spices, smooth and mild, very aromatic.
Cuban corona gordas are always great cigars and this one is perfect for when you need something lighter.",5.0,titobueno76,77:
"April 28, 2016",Hoyo de Monterrey  Epicure No. 1,  Strong and very tasty after 9 years!!!,5.0,kyriakos,76:
"April 7, 2016",Hoyo de Monterrey  Epicure No. 1,"  A somewhat woodier and ""heavier"" cigar than it's #2 counterpart.An enjoyable enough smoke but slightly disappointing in that it never transitioned from its woody and herbaceous core flavours.I would have hoped to have found a little sweeter and more fruity quality somewhere down the line.Well I'll leave them alone awhile longer and see what happens but all in all and quality and construction being equal,I prefer The Epicure 2.",3.5,vortigan,75:
"January 20, 2015",Hoyo de Monterrey  Epicure No. 1,"I had my first one of these todays after being quite new to the hobby and starting with full-bodied cigars. I have to say it was a rather enjoyable experience, despite the flavours being a little flat.

I also found the draw a little difficult from about half-way, and constantly needing to draw multiple times to keep it lit, whereas the first half was just perfect.

Flavours are rather mild (as you'd expect from a mild cigar), but what made this particular one special were these tantalising flavours of milk chocolate and honey. Lots of grass/tobacco flavours, very little spice (I like them without spice).

I did get a little bored with it by the last third. The flavour representation is rather limited and doesn't really progress much other than getting a little spicier towards the end.

That said, I see this being something I wouldn't mind keeping around for those random early morning smokes. One of my more preferable smokes in my rather limited smoking career.",4.0,torm3nt,74:
"August 20, 2014",Hoyo de Monterrey  Epicure No. 1,"  Magnificent mild cigar. Cedar and milk chocolate notes from the very begining. A somke that is nice to smoke right after the factory departure, but gain a lot after 2 years. The only problem is that the not so big ring not always guarantee that the cigar will have a good deaw. That is the curse of the corona gordas. In my opinion, a better smoke than the epicure n2, in terms of richness and complexity. Maybe a little to pricy. If you like strong and full bodies cigars for an after diner this is not the cigar to go. For an afternoon or morning mild, rich and pleasent smoke, this is my favorite cigar so far.",5.0,ekoffmann,73:
"October 8, 2016",Hoyo de Monterrey  Doble Coronas,"  These are great cigars and much better and darker than the Punch DC's.  They start out light in both flavor and smoke, but do not rush.  The middle is nutty, peachy, and creamy and the end is stronger, more tobacco-y, and quite robust.  You should be careful when lighting and taking your time, for they should last over 2 hours, indeed.  Worth the price if you have the time.",5.0,owensinco,121:
"September 15, 2015",Hoyo de Monterrey  Doble Coronas,  Boring and one dimensional. I have a cab of 50 and these are but a shadow of the early 90's examples I had. Construction is good but flavor wise these are a big fat nothing burger. Ten years has only exacerbated this condition.,1.0,oli62,120:
"April 18, 2015",Hoyo de Monterrey  Doble Coronas,"  Excellent cigar. Most complex cigar I have ever smoked. Starts out with a sweet cream, cedar on retro. I am not an HDM fan, but this stick is a game changer. 2nd 3rd is sweet leather, friut and vanilla, along with coffee. Last third is honey and vanilla along with roasted nuts and some weird caramel flavor. This is by far the best offering by HDM. Very high quality tobacco here. Started out light bodied finished full. Really an amazing experience. Wowed. Great draw, construction. Burn wonky at times but so what. 96 point stick
",5.0,purophene,119:
"August 20, 2014",Hoyo de Monterrey  Doble Coronas,"A creamy and elegant cigar indeed.If you have the time and pacience to smoke a 2 hours prominente, but you do not want a full body experience, this is the cigar to go. Do not confuse yourself thinking about a longer epicure n2 here, this cigar is a diferent animal,and a little more strong and full bodied than the epicure series. Still, a magnificent cigar that will keep the aficionado atention with the flavor profiles changes, that moves between the cedary and wood flavors, to the cream and sweetness of dark chocolate. Showing sporadicly some ppepery notes, this is a nice option for a long smoke.",4.0,ekoffmann,118:
"May 23, 2014",Hoyo de Monterrey  Doble Coronas,"Well packed and smooth draw with white ash, good burn and lots of tasty smoke.
1/3 - Light bodied, sweet chocolate;
2/3 - Vanilla and creme caramel;
3/3 - Medium bodied, woody.
Rating : 89/100",4.5,nanerobert,117:
"February 12, 2009",Hoyo de Monterrey  Concorde," you wont find them.see MRN book,just a churchill in diguise.the hoya churchills i have smoked have not been anything special anyway,although what they were like in the 70's i do not know.",0.0,paul-watson,3:
"February 9, 2009",Hoyo de Monterrey  Concorde,"  so, where do we find one of these beauty?????",0.0,fereos,2:
"January 2, 2017",Hoyo de Monterrey  Coronations,"Less than an average tasting Cuban. Just smoked my first one and do not plan on smoking another anytime soon. Will it get better with age? I can only hope so, but I doubt it. It just does not have the right stuff. Got five in late December of 2016. A recent production.",2.0,the-boxcar,46:
"March 26, 2016",Hoyo de Monterrey  Coronations,Value for money. Mild cigar well constructive an good draw.,3.0,jkorbos,45:
"January 8, 2015",Hoyo de Monterrey  Coronations," Nice cigar to smoke daily. It seems a good for performance vs cost. It is not expensive. Especially, it has perfect burn and size is good for coffee break (nearly 50 minutes). Best part of this cigar is last part of cigar. It is reall enough enjoyable. Alway keep in fews.",0.0,cancan,44:
"January 6, 2015",Hoyo de Monterrey  Coronations,"This cigar is very nice when compared to price vs performance. It is not expensive when compared with other cubans. Especially, burn is nice and construction is average. Also, for me nearly 45 minutes enjoyable smoked. For daily smoked, it can be highly preferrable.Recommend it.",3.0,cancan,43:
"August 2, 2014",Hoyo de Monterrey  Coronations,"  Pretty simple cigar, ok burn, nice white ash, draw was a little tighter than I like.  Smooth with finish being a little harsh .  Notes of roasted nuts, chocolate, aroma is typical of a Hoyo.  Mild-Medium bodied,  Needs some age.",3.0,wesman1010,42:
"November 14, 2015",Guantanamera  Decimos,A very bad taste remain after smoking it !,0.5,amorino,39:
"July 7, 2014",Guantanamera  Decimos,"  On the same level as any other cheap machine made ""cigar"" or cigarillo,  except more expensive. For the same price you can get a cheap premium cigar, and you would be more satisfied.",1.0,wesman1010,37:
