review_date,title,review_text,user_rating,reviewer_name,review_no
"September 27, 2007",Davidoff  Chateau Yquem,"Quite simply the finest vintage, Cuban Davidoff ever produced, including the Haut Brion, which I smoke and love. This is longer, fuller and has the aroma and tastes that make it inexpensive at any price...buy any and all you can at auction or from private collectors.",5.0,cigarloverjcv,2:
"February 16, 2009",H. Upmann  150 Anniversary Celebration Dinner Cigars, very good cigar,0.0,muzza,2:
"April 20, 2010",Davidoff  Tubos,"  My first foray into the world of cigars. I dont think I could selected a better cigar to initiate with. Mild yet robust. Flavorful yet not too overpowering. Made for a wonderfully calm, aromatic experience. I have stuck to these cigars ever since but am very keen to expand my horisons. I would recommend No. 2 Tubos to anyone, anytime!",4.5,naz,3:
"January 13, 2007",Davidoff  Tubos,Had one from 1985.  The smoke was very very smooth and had wonderful hints of citrus.  This is probably the only cigarI have had that has given that citrus flavor.  The wrapper was impeccable and the construction was flawless.  Truly one of a kind.,5.0,markf150,2:
"May 13, 2010",Davidoff  No. 2,  Reviewer 8: This page is for reviews of the discontinued Cuban Davidoff cigar. They are rare but they exist still - some reviews wrongly discuss the modern Dom. Rep. cigars which are completely different things.,0.0,a-dyer,9:
"April 14, 2008",Davidoff  No. 2," I do not understand why these nowadays Dominican cigars are rated in these forums.

Davidoff left Cuba more than a decade ago.",0.0,olisiponense,8:
"April 11, 2008",Davidoff  No. 2,"Bought a few of these Davidoff No.2's at the duty free on the way to Italy. I was so excited to smoke them at the beach, but to be honest it wasnt anything special. It was bland and did not burn well. For the price I would rather buy a Monte Cristo No.4 or No.3",3.0,gdawg77,7:
"December 14, 2007",Davidoff  No. 2,"An excellent mild day-time smoke for those who want consistency and quality. Full flavour yet without any harshness this vitola offers a smoother and ""easier"" smoke than the Special R. Superb build quality I have yet to smoke a Davidoff with really bad burn/draw. Some have commented on this house creating cigars that are bland and middle-of-the-road. I agree that I would not reach for this after a Xmas dinner and would not pair it with my favourite Louis cognac. Yet I also would not be taking a Cohiba Sublime out when relaxing on the deck with a gin &amp; tonic at 3 in the afternoon. Match the smoke to the situation.",4.0,uncle,6:
"October 2, 2007",Davidoff  No. 2,Year's ago I paid too much for a poorly-stored one of these and had a disappointing smoke (too musty).  The other night however I was gifted one from '85 and it smoked like a DREAM!  THIS is what an aged classic is all about.  Smooth beyond belief and just perfect in every respect.  I'm now a believer!,5.0,shooter,5:
"August 4, 2016",Davidoff  No. 1,"  The Davidoff No.1 is a cigar that captivates me every time that I give it a puff. I am fortunate enough to remember the old Cuban-made No.1. Whilst most non-Cuban alternatives never really compare, I would say that the line has actually become a lot better since the move to the Dominican. Overall a wonderful cigar, a little mild but that's only what I expect from a Davidoff cigar. Bought from Havana House, who I would recommend to anyone by the way! http://www.havanahouse.co.uk/product-category/cigars/davidoff-cigars",4.0,apprentice-james,7:
"May 4, 2015",Davidoff  No. 1,"A great cigar.Bought a full box from Cgars London.
Enjoyed them fully and I wish I had saved some for now.

Goes great with a glass of Scotch pure bliss.",5.0,jose-mario,6:
"December 27, 2010",Davidoff  No. 1,  Got three from a cigar auction at Cgarsltd. Tried the first Christmas day. Perfect burn- slightly tight draw. Perfect construction. Very light aroma and taste- primarily traditional Davidoff flavor. Intensified during second half some. This was a 30 year old cigar which I justified paying the hefty  price - but overall was a disappointment due to subtleness.,4.0,neuticles,5:
"November 21, 2007",Davidoff  No. 1,"Recently smoked one of these from '81.  The draw was a bit tight which did detract from the overall enjoyment of the cigar.  Yet it was definately not without its merit.  Complex flavor profile that continualy changed.  Denoted honey, cream, hazelnut, light hints of espresso in the finish, even hardwood was present.  As noted, there was somethng of a draw issue.  Despite this it was a very enjoyable cigar due to the complexities offered in taste.  Certainly an expensive cigar, and only the individual smoker can decide whether the experience is worthy of the asking price or not, but whe compard to other cigars of similar age, I believe this one stacks up nicely irrespective of cost.",4.0,knuck42,3:
"September 7, 2009",Davidoff  Mille series 5000,"  Smoked one of these from 1985 the other night.  What a wonderful smoke.  Very light at the outset, a sweet and creamy, honey-like taste was delivered.  This maintained throughout in varying strengths, blending with other tastes as they developed.  Sometimes playing the lead role, while at other times taking a back seat, but it never did go away.  By an inch in I was detecting hints of spice such as ciniemon and mustard.  These gave was to notes of oakish hardwoods by 2 inches and rich dried fruit by 3-4 inches.  In the final inch the taste changed again, delivering a nice toasty finish.  A wonderful ending to a simply wonderful cigar.  This was certainly a cigar to remember, but alas, I have but 2 left!  :o(",5.0,knuck42,3:
"February 1, 2007",Davidoff  Mille series 5000,"Probably one of my favorite smokes in the Davidoff line.  While not as rich as the LaTour's or the Haut Briones these little babies perform with an amazing quality for such a small smoke.

Excellent flavors throughout that are uniquely Davidoff.",4.0,xxx,2:
"November 30, 2014",H. Upmann  Robustos,"If there could be a classic robusto, this would be in the running. Medium strength, tasty, perfect construction and not boring. Did not lose it at the end at all. Lotta smoke with the perfect draw. The one I smoked was relatively young, yet it tasted really good from start to finish.",4.5,the-boxcar,2:
"August 20, 2016",Fonseca  KDT Cadetes,"This is a tricky cigar. Although latter ones were not as good (less flavour and often tight), I tried one after an entire day at the beach and it was among the best cigars of my life (salt, tobacco and cedar) !!! Maybe the surroundings helped (beach, sun, no wind), but for sure it was amazing !",4.5,heinrich,42:
"January 9, 2013",Fonseca  KDT Cadetes,"  I agree with kalc: a wonderful woodsy smoke, very nice and down to earth, but at leasr eight or nine cigars had tight draw problems...Alas...",4.0,tantric,41:
"November 28, 2012",Fonseca  KDT Cadetes,"  What a pleasant surprise this little cigar is! A wonderful toasty, woody aroma with that typicle earthy Cuban undertone. Have smoked about 10 from this box and the consistency is excellent. Good draw, good burn and they always leave me wanting more.",4.5,yellowgrip,40:
"February 15, 2012",Fonseca  KDT Cadetes,"2010 boxes - when on song , is a mild smoke - woody, earthy, savoury, nutty. But often has tight draw problems. Also some samples are flat - just tobacco flavour. So consistency is an issue.",3.0,kalc,39:
"November 24, 2010",Fonseca  KDT Cadetes,"  MAR 2010 box, lovely tobacco with creamy cocoa, cedar and nuts flavour, much like Montecristo no.4 when on song or a milder Secretos. Unfortunately they are overly tightly rolled and half are virtually unsmokeable. When you consider the price, they might still be a bargain even if you have to chuck some away. 9 stars when rolled properly, 0-4 when plugged... how to rate it?",3.0,frenchkiwi,38:
"April 29, 2016",Vegas Robaina  Familiares,"  Grilled steak, hazelnuts, cocoa powder, and a strange acrid paint thinner-like note. It seems impossible that this cigar still has ammonia left in it. There is a high-toned harshness that is all too dominant, and the draw is a bit tight for my preference. A decent smoke, but not one that I will be coming back to.",3.0,mjmmm,28:
"April 16, 2015",Vegas Robaina  Familiares,"  Good stick. Starts off with cedar, spice and a nice molasses type sweetness on the retro. This cigar was unique in transition.Middle has some chocolate, cocoa, and roasted nut flavors. Last third was spicy with the same second third flavors. Overall a solid 91, better than the famosos but leagues away from the Maestros.",4.0,purophene,27:
"February 5, 2014",Vegas Robaina  Familiares,"  Vegas Robaina Familiares-BTL-JUN-07- I inspected several boxes from 2004, 2006, 2007 and 2009. The ones from 07 have been most remarkable in terms of their quality and the flavor complexity. So the following notes are in their regard. The cigars have all had very even burn and good construction allowing for perfect draw. Beautiful dark oily wrapper and box press. Quite rich flavor from the start. Starting of woody/cedary with notes of nuts and leather. Moving on to a little sweet spice and a hint of licorice towards the end. Medium-full body.",4.0,dimi681,26:
"August 26, 2010",Vegas Robaina  Familiares,  i smoked one yesterday whit a zapaca 23 this habano is from a box dated in april 00 perfect burning nice ash and tasty notes of cedar nuts and in some times honey definetely a very good cigar to be aged and a perfect smoke,4.5,diegoa,25:
"August 4, 2010",Vegas Robaina  Familiares,"  questo sigaro mi ha stupito in modo non positivo, il tiraggio non perfetto non mi ha consentito di trarne note piacevoli, promesse dall'olfatto a sigaro spento, ne ho altri 3, fanno parte di una confezione da 5 e non ho trovato data, uno l'ho regalato. Spero sia stato un unico sigaro ""malato""",2.5,goethe66,24:
"December 13, 2015",Vegas Robaina  Don Alejandro,  A ten out of ten for this classic.  True Uppmann flavors from a time long past.,5.0,edward-ovedlaw-com,64:
"December 29, 2014",Vegas Robaina  Don Alejandro,"  I have just started a box of 25 fo these and I am impressed with how the taste varies and develops along its length. There are a lot of complex aromas and tastes in this cigar and given their length, they last over 1 1/2 hours. They look good, but I have found some inconsistencies in the construction. There is a tendency to find a dense roll of leaf in the middle of the smoke and one or two have not burned that evenly. When they do burn correctly they are to be highly recommended.",4.5,nigel-moxley,63:
"December 29, 2014",Vegas Robaina  Don Alejandro,"  I have just started a box of 25 fo these and I am impressed with how the taste varies and develops along its length. There are a lot of complex aromas and tastes in this cigar and given their length, they last over 1 1/2 hours. They look good, but I have found some inconsistencies in the construction. There is a tendency to find a dense roll of leaf in the middle of the smoke and one or two have not burned that evenly. When they do burn correctly they are to be highly recommended.",4.5,nigel-moxley,62:
"August 4, 2013",Vegas Robaina  Don Alejandro,"  Last cigar was poorly constructed, loose tobacco and bitter tasting.  Could not maintain proper burn, and as a result the cigar got bitter due to over-heating.  Not a pleasant experience, very disapointing.",2.0,oldmanjohnson,61:
"February 26, 2013",Vegas Robaina  Don Alejandro,"  One of the best prominentes out there. Rich, creamy smoke with the taste of earth. Well-made. Even burn. Good draw. oak, light coffee, raisin. A fine cigar.",5.0,miskis,60:
"October 8, 2016",H. Upmann  Regalias,"  I just bought my first box, and these are nowhere near the HU Petit Corona's. They are unspectacular and the burn is slow and wet.  They do not have that handmade feel and are sort of Kmart as compared to Brooks Brothers, as so many really good handmade Upmann's are.  Do yourself a favor and pay the little extra for the Petit's if you want to smoke a true, crisp Havana.",3.5,owensinco,17:
"April 28, 2015",H. Upmann  Regalias,"  This is probably the best petit corona coming out of Cuba today, no question about it. I can't see paying $150-180 for a box of Upmann or Bolivar ""petit coronas"" when I can pay anywhere from $96-125 for a box of Regalias and get the same quality/texture of tobacco and alot of times get a better blended cigar with a Regalias! I think today, more than ever, the educated buyer/smoker knows that there is little to no difference between all of the petit coronas except for bands/presentation and price. Otherwise you're just as likely to get a great box of petit coronas buying a box of Regalias as you are buying a box of Siglo 2's. Maybe after the cigars have aged 7-8 years or more, the blends will blossom and seperate themselves, distinguish themselves from each other more, but if you plan on smoking the cigars within a year or two, you would be very, very hard pressed to be able to discern between one petit corona and another. The only differences you are going to experience between one brand versus another are the same differences you would see from one box to another of the same brand/vitola. So it boils down to what you're willing to spend and really it makes no sense whatsoever to buy the petit coronas that go for$150+ except for just saying you have those brands Iin your cabinet. The Regalias usually always have a bakers spice/herbal/leatherey/wheat toast and coffee-like aroma and flavor, especially when you retrohale throughout the smoke. The tobacco is usually always of a very good to great quality and has a velvety, leathery texture to it and this all holds true from box to box to box, making it, in my extensive experience with this particular cigar, a very consistently produced cigar in an industry/market of highly inconsistent cigars coming out of Cuba today. You cannot go wrong in purchasing a box of H. Upmann Regalias and if you're the type that subscribes and follows what other ""cigar gurus"" say, MRN claims this is one of the best cigars to age when it comes to the benefit recieved from the additional years accrued on the cigar, but he was also referring to the machine-made version, which I feel was quite a different cigar than to what the Regalias is today. Today, I feel it is even higher quality as far as the blend and texture of the tobaccos used to roll the Regalias, which produces a much better cigar both for current consumption and for delayed gratification.",4.5,tonyaccardo,16:
"March 8, 2011",H. Upmann  Regalias,"Everyone who is on a quest of finding a good cuban cheapie should consider trying the H.Upmann Regalias. In my opinion this cigar is far superior to the Partagas Mille fleurs which is along with Romeo y Julieta Mille fleurs often mentioned as the top 3 cheap and cheerful cuban cigars. This Upmann features a boxpressed shape with lighter brown oily wrappper that exhibits an  excellent barnyard smell. Flavor base is medium bodied and consists of coffee, herbal, leather, creamy and sweet notes with just a little spice in the first third. I would consider the strenght of this cigar to be a medium. Construction is top notch except the burn seems to be a bit too fast on these cigars. Smoking time was about 1h and 15 minutes. Being previously underwhelmed with cigars that are on the cheaper side I was a little sceptical when buying the Regalia but it turned out to be a very pleasant experience for the price of 5 Euro per piece.",3.5,promajk,14:
"February 16, 2011",H. Upmann  Regalias,"  have smoked a couple from an april 2010 box.
a decent mild cigar with a good draw and burn. for the price its recommended.",3.5,leopardstown,13:
"September 23, 2016",Vegas Robaina  Clasicos,"  Always have enjoyed this brand very much. I did not enjoy this cigar all that much. Smoked kinda dry, lacking a personality, and I did not finish it. Last night I smoked a Hoyo  Du Gourmet and I guess it's a hard act to follow. Will not buy this vintage again.",3.5,the-boxcar,51:
"June 7, 2013",Vegas Robaina  Clasicos,  This was a nice medium bodied smoke. I continuously got a lot of different chocolate flavours and black coffee.,4.0,nume,50:
"August 1, 2012",Vegas Robaina  Clasicos,"Enjoyed my third Clasicos tonight from a box I got 2 weeks ago. A nice smoke. I find them more mellow than the heavyweight cohibas or montecristos. Good even burn, decent amount of smoke and a nice flavour. Overall a good decent cuban cigar. Enjoy them.",3.5,jdelrizzo,49:
"April 14, 2012",Vegas Robaina  Clasicos,"  fumata soave ed elegante, note di frutta secca da torrefazione e cacao. buonissimo",4.5,goethe66,47:
"August 19, 2016",Saint Luis Rey  Serie A,"  Real deal Cuban cigar in all aspects. I have noticed that the real good ones not only taste good, and have alot of smoke.....the tip burns cone shaped. The excellent leaf is in the middle.",4.5,the-boxcar,91:
"June 18, 2015",Saint Luis Rey  Serie A,"  Just received 3 boxes, all GAT OCT 12, and I must say it is only a matter of time before Habanos S.A. either discontinues these OR raises the price on them so that they are equivalent to all the other Corona Gordas oin their portfolio!  God forbid they actually sell a cigar rolled with high quality tobacco that doesn't either have a second band on it in a blinged out box or super f'in expensive. In my humble opinion, these are consistently better than every other Corona Gorda Habanos produces....stone fruit, orange rind/ginger root, pekoe tea, honey toast, all dancing around a core of quality tangy, cuban tobacco!  You honestly cannot go wrong purchasing a box or 5 of these but honestly it won't hurt my feelings if you don't.  Keep buying the Mag 46's, Epi #1's, Siglo IV's, and Superiores! It leaves more for the rest of us who want an actually superior cigar but dont want to spend $1000+ on a box of GR's in order to get a consistently great cigar! I just hope they don't cut these but I have a very good feeling that they won't make it through the next 3 years as they just don't sell enough of them and it shows when you can still get the 50 cabs of these no problem and 2012 boxcodes are the norm when ordering them. Oh well.",5.0,tonyaccardo,90:
"June 13, 2015",Saint Luis Rey  Serie A,"  What a surprise! The owner of the shop suggested to me this lovely 5 year aged cigar. I light it and was a bit dull. Ok, I thought, nothing special at all... For few puffs nothing was happening. Was my first time that I smoked an aged cigar and first time Saint Luis Rey. I was expected much more from a 5 year old cigar, but so far nothing at all. Just bit plain and boring. And then... after few more puffs things started to change. Thinking, ok this starts to be interesting! From that moment (maybe just before the second third) and after, cigar was building flavours more and more. At the end I didnt want to leave it from my hand and I was trying to find a way to smoke even the last leaf from it! Burning was very good. Draw just as you want it to be (even if I would prefer bit easier, but thats me). Flavours, coffee and I would dare to say fruit as well (peach, apple). My score would be 9.7",5.0,gst,89:
"April 3, 2015",Saint Luis Rey  Serie A,"  Real nice cigar. Opens with a stone fruit flavor. Transitions into a cocoa and honey flavor. Ends with a bitter chocolate. This cigar needs age, will be a solid 95 in a couple of years. Lots going on here. I believe the flavors here will mellow and transition real nice with some time. Med/med full. Construction good, burn ok. What a year 2014 has been for Cuba!!!",4.0,purophene,88:
"November 28, 2014",Saint Luis Rey  Serie A,"  A nice enjoyable cigar with a back bone of subtle sweetness, interlaced with pepper notes at different stages, along with touches of cocao at times. Not my favorite Coronas Gordas but one in the rotation that is a nice change and easy to relax with.",4.0,randallp,87:
"August 11, 2012",Romeo y Julieta  109,great cigar great taste great burn not really a pleasent aroma though,4.0,zzmano,2:
"January 15, 2017",Saint Luis Rey  Regios,"  Had a second Regios after 6 months on the humidor. No agressiveness whatsoever throughout a more than one hour smoke. Perfect draw and combustion and same flavours as before, but now along theentire cigar. A very very enjoyable cigsr which I will certainly stock in my humidor. Also, it seems very reliable (gives the strong impression that it will never disappoint you). An 8.5.",4.5,heinrich,100:
"September 14, 2016",Saint Luis Rey  Regios,"Smooth nutty cigar, for an hour duration. Last third was very strong though. Had it for a very special occasion: Portugal became European Champion in football, defeating France at their own stadium.",4.0,heinrich,99:
"January 24, 2015",Saint Luis Rey  Regios,"  Another shout out to Heath for hooking up a stellar stick. Well applied triple cap. Great construction. Lots of smoke because of a rather open draw, but not underfilled. 1st third was barnyard and a semi sweet tobacco flavor. 2nd third was a more vegetal flavor, almost olive oily with roasted nuts. Very smooth cigar,typical high grade mild Cuban tobacco. Last third kinda like the 2nd third but more nutty now with the vegetal flavors fading leading into a light chocolate flavor.Not overly complex, but not a bad thing here. Solid 8. Smoked this stick first, than a RA superiores.Back to back. The RA was superior because I prefer a stronger cigar. But I see why everyone loves the Regios. It did not show much of its youth. I think the flavor transitions will improve with age. Thanks again Heath!",4.0,purophene,98:
"December 5, 2014",Saint Luis Rey  Regios,A very consistent and safe cigar. Excellent burn and draw. Smooth. The only downside is the flavours are predictable and one dimensional.,3.5,cigarmalaysia,97:
"August 12, 2014",Saint Luis Rey  Regios,"  JUL 13 - Massively overlooked - amazing sweet woody flavours and stone fruit. Have smoked 3 boxes of these this year which is now my daytime smoke, either late morning or early afternoon with coffee. These and the RASS are streets ahead of the other robustos at present. The Partagas SD4 and Hoyo Epicure 2 are in the doldrums right now so time to look elsewhere!",5.0,cjarman,96:
"October 12, 2007",Romeo y Julieta  125 Aniversario Exhibicion No. 2,"t real good a little bit to strong
for my taste",4.5,hector67,2:
"June 11, 2011",Romeo y Julieta  Romeos No. 3 de Luxe,"  I think that this a good cigar having purchased more than 2 boxes of 25.

It is not the best cigar I have smoked but it will do",3.0,maltaman,32:
"February 16, 2009",Romeo y Julieta  Romeos No. 3 de Luxe," Hi All! This is my first review on this site. I am relatively new to cigar smoking. Since the beginning I have focused on smoking Romeo Y Julieta. I purchase these either from the local tabacconist or via the internet. I try to make sure that the cigars are well stored and not dried out. At home I have a small humidor for twelve churchills, which I keep at 72% humidity. 
I particularily like all of the RyJ which come packed in the aluminum tubes with the spanish cedar lining. The cigars come out with such a nice aroma. The Nr.3's are a nice little cigar with a full flavor of the Nr.2's but better for a quick smoke, about 30-45 minutes. The last few I have smoked have had a very even burn and a woody, sweet aromatic taste, just like all of the RyJ tubos. I still have not had any in the humidor for any amount of time, but these seem to have smoked well being new.",0.0,milesvienna,31:
"April 9, 2007",Romeo y Julieta  Romeos No. 3 de Luxe,"Definate vanilla from the start then really nice spice  halfway through increasing in intensity - damn fine company. Can't agree with review 24, Piedra machine mades not in the same league. Hand rolled the only way to go.",3.5,the-hanwell-cigar-dude,30:
"March 7, 2007",Romeo y Julieta  Romeos No. 3 de Luxe,"There are consistency issues with the no.3...from really loose to very tight...overall a average cuban cigar..a good daily smoke before work in the morning. no complex changing flavour...just the good old cuban tobacco taste....
forgot to mention that I agree with the Webmaster that it's got a great aftertaste",3.0,expresso,29:
"March 6, 2007",Romeo y Julieta  Romeos No. 3 de Luxe,"I forgot to say that i dont like tubos cigars,i think that all of them have the same blunt,boring tuboish flavour,but i found the ryj n.3 much more better than all the other tubos i have tried.",4.0,nikolaros,28:
"January 13, 2017",Romeo y Julieta  Wide Churchills,"  easily my most favourite cigar on the market, a real medium bodied cigar. They always seem to burn perfectly and last about an hour to an hour and a quarter. unfortunately I only have 1 left :(",5.0,jewman22,26:
"September 11, 2016",Romeo y Julieta  Wide Churchills,"This is a very smooth, mild cigar. 

Good construction and pretty good burn.

Turned very spicy in the last 15 minutes.",4.0,sebastian-forbes,25:
"November 23, 2015",Romeo y Julieta  Wide Churchills,"This cigar has consistently been a 7-8 for me and were I interested in spending more of my disposable income this would be my regular smoke. When it first came out it was wonderful. I would have given it an 8 and left it at that. Over the past year or so the quality of the build has gone down a bit and I get a less even burn. I smoke hot (fast) and I find that I am regularly burning my fingers on these since I smoke them right to the end and they don't build up a strong bitterness like some other brands.

A lot of folks have commented on the size and that has to be a part of the allure for these cigars for me. I tend to prefer a larger ring on my cigars and this one seems to hit the mark.

These are your staple R&amp;J with their typical flavour profile. If you like R&amp;J, you will like these. If you prefer something spicier, these will never rate above a 7. 

I read some of the other reviews and they mention letting them age. If you have the patience you should give that a try and see how you feel about it.

One thing I can say - open the box before you buy. I always look for a nice, oily shine. Something a little dark. Those ones seem to be the best from my experience with these (I've probably only smoked about 50-60 of these cigars though so some people will likely have a broader experience) I have a box on hand that I will try and age for a year and see what that does - of course, I will have to try one now, for science and all that.",4.0,robdoyle,24:
"November 12, 2015",Romeo y Julieta  Wide Churchills,"From a sampler, so no box date. 

This is definitely one of the coolest looking cigars I've seen. Perfect color, short and fat. Very cool double bands. 

Great pre-light aroma. The first few puffs were reminiscent of my first dime store cigars -- very pure tobacco taste. Throughout the smoke everything was lightly aromatic, very smooth and refined. Unfortunately the draw was quite tight, and the underwhelming amount of smoke led to an ashy flavor. 

I don't know if this cigar would benefit from more age. I had high hopes for this one, but it didn't hit the mark unfortunately. Of course not a bad cigar, but it doesn't resemble the praise I've seen for it. Hopefully this is just batch variation.",3.0,mjmmm,23:
"October 12, 2015",Romeo y Julieta  Wide Churchills,"I've had 3 of these and they've all been great. Not too strong as I'm new to cigars but a good medium body all the way along. Great construction and burn never had to relight, a good hours smoke for me. Thoroughly enjoyable!",5.0,oli1001,22:
"May 7, 2016",Romeo y Julieta  Short Churchills,These are very fruity with hints of cherries. Make sure you are grabbing the ones with the reddish hue wrapper. They have more flavour and sweetness with that classic RYJ blend. I had some duds but those were with the light brown wrappers. Mind you not all light brown wrappers were bad but from my experience that is when you are gambling with those cherry and sweet hints. Otherwise you will still receive earthy and somewhat rich tobacco flavours on your 2nd 3rd.,4.5,kubatica,163:
"March 12, 2016",Romeo y Julieta  Short Churchills,"This 1 is from a Tubos 3 pack I purchased from BKK duty free. The fragrance was a divine mixture of plum, cherries and reminded me of my uncles barrel aged port wine. Volumes of delicious fruity smoke with a creamy leather finish. Draw,combustion and burn was excellent.",2.0,puff-daddy,162:
"March 7, 2016",Romeo y Julieta  Short Churchills,"  these have been aging in my humidor, since purchase in 08. great draw, one of the most even burns I have had. Hints of cream, nuts, and slight cherry. Very good smoke. cannot wait to have it with a different pairing as my coffee was not great, on the cold side... 9 more to go.",4.5,zanoszz,161:
"March 5, 2016",Romeo y Julieta  Short Churchills,"Over the course of a few years and multiple boxes I say these are always well presented, generally very consistent with good appearance, construction, draw, burn and importantly flavour. Well priced and recommended. Light- medium with mellow R&amp;J characteristics which include a complex mixture of fruits, berries, creamy leather some exotic woods and spices too, all making an appearance at various stages through out the smoke - also fine to smoke straight out the box :)",4.5,ian,160:
"December 21, 2015",Romeo y Julieta  Short Churchills," Enfekho
",0.0,khartoush,159:
"August 28, 2014",Romeo y Julieta  Romeos No. 2 de Luxe,"Nice and smoth, not too bold but very consistent. Available in most retailers even in the rural part of Porgugal.",4.5,joaozinho30,47:
"November 9, 2011",Romeo y Julieta  Romeos No. 2 de Luxe,"Not bad at all.Everyday afternoon coffe smoke.Sometimes not consistant min draw and burn but allways in flavor,which you will like or not.Always good to have a few,no, 1 and 3 the same thing but dif. vitola.",3.5,ilijat,46:
"March 11, 2009",Romeo y Julieta  Romeos No. 2 de Luxe,"I have tried couple pack of five.Good cigar. I love all this medium format.After three years in humi nice smoke. Sweet,woody,leather,spice in the end.Sometimes need burn correction.Only one was too tight rolled.Enjoyable cigar.",4.0,kml,45:
"February 17, 2009",Romeo y Julieta  Romeos No. 2 de Luxe,"This is my favorite standard cigar for a evening smoke with a single malt scotch. After being in my humidor for a long enough time, they are very soft and aromatic. Full of flavors and smooth. Draw is usually tight, although I make sure to only cut the bare minimum. The burn is sometime not even, but this could be due to my inexperience at smoking Habanas. All in all a great cigar.",4.0,milesvienna,44:
"March 12, 2008",Romeo y Julieta  Romeos No. 2 de Luxe,"Allways nice to smoke this cigar. Perfect contruction and draw. Plenty of sweet, spicy and floral flavours. Never be dissapointed when choosing this cigar, good for all ocasions.",4.5,juanka,43:
"March 22, 2010",Romeo y Julieta  Tres Petit Coronas,  perhaps the strongest cigar i have ever smoked...very tasty...i like em.,5.0,dvickery,11:
"November 1, 2009",Romeo y Julieta  Tres Petit Coronas,"  First one I've ever smoked &amp; what a gem! Beautiful smooth wrapper, perfect draw, even burn &amp; so much spice I was smacking my lips while smoking it. Too bas these are no longer made.",4.5,bassman,10:
